Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
GPU,,ATI,Radeon HD 4290,621,0.78,1024,https://gpu.userbenchmark.com/SpeedTest/7847/ATI-Radeon-HD-4290,
GPU,,Nvidia,GeForce 8500 GT,622,0.78,4580,https://gpu.userbenchmark.com/SpeedTest/7777/NVIDIA-GeForce-8500-GT,
GPU,,Intel,HD Graphics (Clarkdale 0.733/0.9 GHz),623,0.77,20588,https://gpu.userbenchmark.com/SpeedTest/7702/IntelR-HD-Graphics,
GPU,,ATI,Radeon HD 3200,624,0.76,5730,https://gpu.userbenchmark.com/SpeedTest/8532/ATI-Radeon-HD-3200-Graphics,
GPU,,ATI,Radeon HD 3300,625,0.74,913,https://gpu.userbenchmark.com/SpeedTest/7899/ATI-Radeon-HD-3300-Graphics,
GPU,,Intel,HD 2000 (Desktop 1.1 GHz),626,0.73,150891,https://gpu.userbenchmark.com/SpeedTest/7697/IntelR-HD-Graphics,
GPU,,Nvidia,ION,627,0.73,1623,https://gpu.userbenchmark.com/SpeedTest/7884/NVIDIA-ION,
GPU,,Nvidia,GeForce G105M,628,0.72,2411,https://gpu.userbenchmark.com/SpeedTest/8400/NVIDIA-GeForce-G105M,
GPU,,Intel,HD Graphics (G2 Pentium/Celeron 1.1/1.15 GHz),629,0.71,45735,https://gpu.userbenchmark.com/SpeedTest/7699/IntelR-HD-Graphics,
GPU,,ATI,Radeon HD 4250,630,0.71,5806,https://gpu.userbenchmark.com/SpeedTest/7965/ATI-Radeon-HD-4250,
GPU,,Nvidia,Quadro FX 1500,631,0.71,499,https://gpu.userbenchmark.com/SpeedTest/11831/NVIDIA-Quadro-FX-1500,
GPU,,ATI,Mobility Radeon HD 3400,632,0.69,7025,https://gpu.userbenchmark.com/SpeedTest/8480/ATI-Mobility-Radeon-HD-3400,
GPU,,AMD,Radeon HD 6250M,633,0.69,47,https://gpu.userbenchmark.com/SpeedTest/13446/AMD-Radeon-HD-6250M,
GPU,,ATI,Radeon 3000 Graphics,634,0.67,21841,https://gpu.userbenchmark.com/SpeedTest/7853/ATI-Radeon-3000-Graphics,
GPU,,Nvidia,Quadro NVS 140M,635,0.67,885,https://gpu.userbenchmark.com/SpeedTest/7946/NVIDIA-Quadro-NVS-140M,
GPU,,Nvidia,GeForce 7600 GS,636,0.65,1208,https://gpu.userbenchmark.com/SpeedTest/11979/NVIDIA-GeForce-7600-GS,
GPU,,Nvidia,GeForce 8400 GS,637,0.64,18254,https://gpu.userbenchmark.com/SpeedTest/7917/NVIDIA-GeForce-8400-GS,
GPU,,Nvidia,Quadro NVS 290,638,0.64,1528,https://gpu.userbenchmark.com/SpeedTest/8083/NVIDIA-Quadro-NVS-290,
GPU,,ATI,Radeon HD 3450,639,0.63,4621,https://gpu.userbenchmark.com/SpeedTest/7779/ATI-Radeon-HD-3450---Dell-Optiplex,
GPU,,ATI,Radeon HD 2400-PRO,640,0.63,2899,https://gpu.userbenchmark.com/SpeedTest/8931/ATI-Radeon-HD-2400-PRO,
GPU,,ATI,FirePro 2260,641,0.61,371,https://gpu.userbenchmark.com/SpeedTest/9852/ATI-FirePro-2260,
GPU,,Nvidia,Quadro NVS 160M,642,0.61,1458,https://gpu.userbenchmark.com/SpeedTest/8249/NVIDIA-Quadro-NVS-160M,
GPU,,AMD,Radeon HD 6290,643,0.6,2442,https://gpu.userbenchmark.com/SpeedTest/7803/AMD-Radeon-HD-6290-Graphics,
GPU,,Intel,HD Graphics (Bay Trail 0.667 - 0.854 GHz),644,0.6,90156,https://gpu.userbenchmark.com/SpeedTest/7698/IntelR-HD-Graphics,
GPU,,AMD,Radeon X1650,645,0.59,725,https://gpu.userbenchmark.com/SpeedTest/10866/Radeon-X1650,
GPU,,Nvidia,Quadro NVS 450,646,0.59,580,https://gpu.userbenchmark.com/SpeedTest/7791/NVIDIA-Quadro-NVS-450,
GPU,,AMD,Radeon HD 6250,647,0.59,1583,https://gpu.userbenchmark.com/SpeedTest/8472/AMD-Radeon-HD-6250-Graphics,
GPU,,Nvidia,GeForce 8400M GS,648,0.59,2357,https://gpu.userbenchmark.com/SpeedTest/8560/NVIDIA-GeForce-8400M-GS,
GPU,,ATI,Mobility Radeon HD 2400,649,0.58,634,https://gpu.userbenchmark.com/SpeedTest/8548/ATI-Mobility-Radeon-HD-2400,
GPU,,Nvidia,Quadro NVS 295,650,0.57,975,https://gpu.userbenchmark.com/SpeedTest/12626/NVIDIA-Quadro-NVS-295,
GPU,,Nvidia,GeForce 9200M GS,651,0.55,1057,https://gpu.userbenchmark.com/SpeedTest/9090/NVIDIA-GeForce-9200M-GS,
GPU,,Nvidia,GeForce 9300M GS,652,0.55,2044,https://gpu.userbenchmark.com/SpeedTest/7759/NVIDIA-GeForce-9300M-GS,
GPU,,Nvidia,GeForce 9300 GS,653,0.55,442,https://gpu.userbenchmark.com/SpeedTest/10867/NVIDIA-GeForce-9300-GS,
GPU,,Intel,4 Series Internal Chipset,654,0.53,987,https://gpu.userbenchmark.com/SpeedTest/9993/IntelR-4-Series-Internal-Chipset,
GPU,,Intel,HD Graphics (Arrandale 0.667/0.766 GHz),655,0.52,99513,https://gpu.userbenchmark.com/SpeedTest/7694/IntelR-HD-Graphics,
GPU,,Intel,G45/G43 Express Chipset,656,0.5,6554,https://gpu.userbenchmark.com/SpeedTest/7728/IntelR-G45G43-Express-Chipset,
GPU,,Intel,Q45/Q43 Express Chipset,657,0.49,16152,https://gpu.userbenchmark.com/SpeedTest/8195/IntelR-Q45Q43-Express-Chipset,
GPU,,ATI,Radeon 3100 Graphics,658,0.48,1215,https://gpu.userbenchmark.com/SpeedTest/9910/ATI-Radeon-3100-Graphics,
GPU,,Intel,G41 Express Chipset,659,0.48,33874,https://gpu.userbenchmark.com/SpeedTest/7732/IntelR-G41-Express-Chipset,
GPU,,Nvidia,Quadro FX 3450/4000 SDI,660,0.46,416,https://gpu.userbenchmark.com/SpeedTest/13072/NVIDIA-Quadro-FX-34504000-SDI,
GPU,,Nvidia,GeForce Go 7600,661,0.46,397,https://gpu.userbenchmark.com/SpeedTest/7872/NVIDIA-GeForce-Go-7600,
GPU,,Nvidia,GeForce 8200,662,0.45,1005,https://gpu.userbenchmark.com/SpeedTest/11915/NVIDIA-GeForce-8200,
GPU,,Nvidia,GeForce 7300 GT,663,0.43,1554,https://gpu.userbenchmark.com/SpeedTest/8156/NVIDIA-GeForce-7300-GT,
GPU,,ATI,Mobility Radeon X1600,664,0.41,430,https://gpu.userbenchmark.com/SpeedTest/8748/ATI-Mobility-Radeon-X1600,
GPU,,Nvidia,GeForce 6600 GT,665,0.4,580,https://gpu.userbenchmark.com/SpeedTest/8656/NVIDIA-GeForce-6600-GT,
GPU,,ATI,MOBILITY FireGL V5250,666,0.39,43,https://gpu.userbenchmark.com/SpeedTest/8385/ATI-MOBILITY-FireGL-V5250,
GPU,,Intel,Mobile Series 4 Express Chipset Family,667,0.39,23924,https://gpu.userbenchmark.com/SpeedTest/7651/Mobile-IntelR-4-Series-Express-Chipset-Family,
GPU,,Nvidia,GeForce 8400M G,668,0.39,305,https://gpu.userbenchmark.com/SpeedTest/9009/NVIDIA-GeForce-8400M-G,
GPU,,Nvidia,GeForce 8200M G,669,0.34,1369,https://gpu.userbenchmark.com/SpeedTest/7912/NVIDIA-GeForce-8200M-G,
GPU,,Nvidia,GeForce 6600,670,0.27,968,https://gpu.userbenchmark.com/SpeedTest/8606/NVIDIA-GeForce-6600,
GPU,,Nvidia,GeForce Go 7400,671,0.21,411,https://gpu.userbenchmark.com/SpeedTest/8618/NVIDIA-GeForce-Go-7400,
GPU,,Nvidia,Quadro NVS 135M,672,0.19,34,https://gpu.userbenchmark.com/SpeedTest/7758/NVIDIA-Quadro-NVS-135M,
GPU,,ATI,Mobility Radeon X2300,673,0.19,386,https://gpu.userbenchmark.com/SpeedTest/8306/ATI-Mobility-Radeon-X2300,
GPU,,ATI,Mobility Radeon X1400,674,0.17,468,https://gpu.userbenchmark.com/SpeedTest/7829/ATI-Mobility-Radeon-X1400,
GPU,,ATI,Mobility Radeon X1300,675,0.16,358,https://gpu.userbenchmark.com/SpeedTest/11505/ATI-Mobility-Radeon-X1300,
GPU,,AMD,Radeon X1300,676,0.16,685,https://gpu.userbenchmark.com/SpeedTest/9011/Radeon-X1300X1550-Series,
GPU,,AMD,Radeon X1550,677,0.15,249,https://gpu.userbenchmark.com/SpeedTest/11538/Radeon-X1550-64-bit,
GPU,,Nvidia,Quadro NVS 440,678,0.13,105,https://gpu.userbenchmark.com/SpeedTest/10103/NVIDIA-Quadro-NVS-440,
GPU,,Nvidia,GeForce 7300 LE,679,0.11,202,https://gpu.userbenchmark.com/SpeedTest/7971/NVIDIA-GeForce-7300-LE,
GPU,,AMD,Radeon X1600,680,0.08,19,https://gpu.userbenchmark.com/SpeedTest/9407/Radeon-X1600-Series,
GPU,,Nvidia,GeForce 7100 GS,681,0.06,341,https://gpu.userbenchmark.com/SpeedTest/11594/NVIDIA-GeForce-7100-GS,
GPU,,Nvidia,GeForce 7150M / nForce 630M,682,0.06,388,https://gpu.userbenchmark.com/SpeedTest/10312/NVIDIA-GeForce-7150M--nForce-630M,
GPU,,Nvidia,GeForce 7300 SE,683,0.06,1208,https://gpu.userbenchmark.com/SpeedTest/8767/NVIDIA-GeForce-7300-SE7200-GS,
GPU,,Nvidia,GeForce 6200,684,0.06,1060,https://gpu.userbenchmark.com/SpeedTest/9463/NVIDIA-GeForce-6200,
GPU,,Nvidia,GeForce 7300 GS,685,0.05,41,https://gpu.userbenchmark.com/SpeedTest/7782/NVIDIA-GeForce-7300-GS,
GPU,,Nvidia,GeForce 6150SE nForce 430,686,0.05,4836,https://gpu.userbenchmark.com/SpeedTest/7763/NVIDIA-GeForce-6150SE-nForce-430,
GPU,,Nvidia,GeForce 7025 / nForce 630a,687,0.05,5527,https://gpu.userbenchmark.com/SpeedTest/9258/NVIDIA-GeForce-7025--NVIDIA-nForce-630a,
GPU,,Nvidia,GeForce 7100 / nForce 630i,688,0.05,395,https://gpu.userbenchmark.com/SpeedTest/8642/NVIDIA-GeForce-7100--NVIDIA-nForce-630i,
GPU,,Nvidia,GeForce Go 7300,689,0.05,116,https://gpu.userbenchmark.com/SpeedTest/7778/NVIDIA-GeForce-Go-7300,
GPU,,Nvidia,GeForce 6100,690,0.05,335,https://gpu.userbenchmark.com/SpeedTest/9213/NVIDIA-GeForce-6100,
GPU,,Nvidia,GeForce 6150,691,0.05,477,https://gpu.userbenchmark.com/SpeedTest/10968/NVIDIA-GeForce-6150,
GPU,,Intel,Graphics Media Accelerator 3150,692,0,0,https://gpu.userbenchmark.com/SpeedTest/7678/IntelR-Graphics-Media-Accelerator-3150,
